,Driven(KM),Brand(Model),Max Power,Gear Box,Age(Months),Fuel Type,Transmission,City,Area,Price(Lakhs)
4074,50000.0,Mercedes-Benz CLA,183.0,7.0,7.0,Petrol,Automatic,Delhi,12814.0,23.9
4075,47231.0,Maruti Alto K10,65.71,5.0,7.0,Petrol,Manual,Delhi,,2.96
4076,20500.0,Toyota Fortuner,174.5,6.0,6.0,Diesel,Automatic,Delhi,13300.0,30.9
4077,89908.0,Maruti Vitara Brezza,88.5,5.0,6.0,Diesel,Manual,Delhi,11570.0,6.07
4078,60000.0,Mercedes-Benz GLC,170.0,9.0,6.0,Diesel,Automatic,Delhi,13092.0,40.0
4079,34000.0,BMW X1,188.0,8.0,6.0,Diesel,Automatic,Delhi,12520.0,27.5
4080,30000.0,Toyota Glanza,88.5,5.0,2.0,Petrol,Manual,Delhi,11470.0,7.4
4081,120000.0,Fiat Punto,75.0,5.0,11.0,Diesel,Manual,Delhi,11348.0,1.15
4082,99100.0,Hyundai i10,68.05,5.0,14.0,Petrol,Manual,Delhi,10360.0,1.67
4083,22000.0,Jeep Compass,160.0,7.0,5.0,Petrol,Automatic,Delhi,12426.0,14.75
4084,22120.0,BMW X1,188.0,8.0,7.0,Diesel,Automatic,Delhi,12520.0,19.95
4085,30120.0,Mahindra XUV500,152.87,6.0,4.0,Diesel,Manual,Delhi,12950.0,12.65
4086,4000.0,Renault Triber,71.01,5.0,1.0,Petrol,Automatic,Delhi,11460.0,8.35
4087,14800.0,Hyundai Venue,98.6,6.0,3.0,Diesel,Manual,Delhi,11530.0,10.95
4088,8120.0,Honda Civic,139.46,,4.0,Petrol,Automatic,Delhi,12910.0,19.5
4089,54650.0,Hyundai i20,82.85,5.0,12.0,Petrol,Manual,Delhi,11410.0,3.09
4090,99343.0,Hyundai i10,68.05,5.0,14.0,Petrol,Manual,Delhi,10360.0,2.05
4091,22800.0,Jeep Compass,170.0,6.0,4.0,Diesel,Manual,Delhi,12426.0,16.99
4092,37961.0,Maruti Wagon R,67.04,5.0,10.0,Petrol,Manual,Delhi,10219.0,3.03
4093,76751.0,Maruti Alto K10,65.71,5.0,8.0,Petrol,Manual,Delhi,10081.0,2.64
4094,6000.0,Mahindra Scorpio N,200.0,6.0,2.0,Petrol,Automatic,Delhi,,23.95
4095,24788.0,MG Astor,138.08,6.0,3.0,Petrol,Automatic,Delhi,12264.0,15.41
4096,90000.0,Mitsubishi Outlander,170.0,,14.0,Petrol,Automatic,Delhi,12930.0,4.0
4097,70036.0,Maruti Alto K10,65.71,5.0,7.0,Petrol,Manual,Delhi,10081.0,3.08
4098,45500.0,Mahindra XUV500,138.0,6.0,5.0,Diesel,Manual,Delhi,,10.0
4099,16000.0,Audi Q5,245.59,,2.0,Petrol,Automatic,Delhi,13150.0,57.0
4100,75000.0,Hyundai i20,80.0,5.0,12.0,Petrol,Manual,Delhi,,2.4
4101,19000.0,Mercedes-Benz S-Class,364.9,7.0,12.0,Petrol,Automatic,Delhi,,24.5
4102,40000.0,Mercedes-Benz A Class,107.3,7.0,10.0,Diesel,Automatic,Delhi,12144.0,12.9
4103,20000.0,Jaguar XE,246.74,8.0,5.0,Petrol,Automatic,Delhi,,32.5
4104,61000.0,Honda City,116.3,5.0,11.0,Petrol,Automatic,Delhi,,4.4
4105,126000.0,Toyota Innova,100.0,5.0,11.0,Diesel,Manual,Delhi,12690.0,6.7
4106,30000.0,Maruti Ciaz,91.1,4.0,6.0,Petrol,Automatic,Delhi,12440.0,8.0
4107,77293.0,Maruti Ertiga,103.0,5.0,5.0,Petrol,Manual,Delhi,12260.0,9.21
4108,110000.0,Maruti Swift Dzire,85.8,5.0,11.0,Petrol,Manual,Delhi,,3.1
4109,25502.0,Maruti Alto K10,65.71,5.0,5.0,Petrol,Manual,Delhi,10081.0,3.58
4110,57120.0,Maruti Celerio,65.71,5.0,8.0,Petrol,Automatic,Delhi,10700.0,3.9
4111,97000.0,Toyota Innova Crysta,171.5,6.0,8.0,Diesel,Automatic,Delhi,13130.0,13.5
4112,51868.0,Maruti Wagon R,67.04,5.0,7.0,Petrol,Manual,Delhi,10219.0,3.45
4113,52725.0,Hyundai i10,78.9,5.0,14.0,Petrol,Manual,Delhi,10360.0,2.08
4114,50000.0,Maruti Swift,74.0,5.0,10.0,Diesel,Manual,Delhi,11150.0,3.2
4115,84929.0,Hyundai i10,78.9,5.0,12.0,Petrol,Manual,Delhi,10360.0,2.1
4116,42000.0,Honda WR-V,88.7,5.0,7.0,Petrol,Manual,Delhi,11466.0,6.75
4117,21515.0,Maruti XL6,101.65,6.0,5.0,Petrol,Automatic,Delhi,12440.0,11.0
4118,50000.0,Audi A6,174.33,8.0,9.0,Diesel,Automatic,Delhi,13739.0,12.0
4119,42000.0,Mercedes-Benz GLC,197.0,9.0,4.0,Petrol,Automatic,Delhi,,52.0
4120,53000.0,Tata Tiago,84.0,5.0,5.0,Petrol,Manual,Delhi,10786.0,4.4
4121,71000.0,Maruti Celerio,67.04,5.0,8.0,Petrol,Automatic,Delhi,10700.0,3.85
4122,48000.0,Honda Amaze,88.7,5.0,5.0,Petrol,Automatic,Delhi,11340.0,7.2
4123,56000.0,Maruti Baleno,83.1,5.0,6.0,Petrol,Manual,Delhi,11480.0,5.4
4124,60000.0,Maruti Vitara Brezza,88.5,5.0,6.0,Diesel,Manual,Delhi,11570.0,8.25
4125,50000.0,Tata Altroz,86.83,5.0,3.0,Petrol,Manual,Delhi,11490.0,7.2
4126,120000.0,Maruti Wagon R,58.16,5.0,8.0,CNG,Manual,Delhi,,2.3
4127,50000.0,Maruti Ritz,85.8,5.0,13.0,Petrol,Manual,Delhi,,2.0
4128,30000.0,Maruti Ertiga,86.63,5.0,2.0,CNG,Manual,Delhi,,11.6
4129,3819.0,Maruti Swift,88.5,5.0,1.0,Petrol,Manual,Delhi,11160.0,7.23
4130,7825.0,Hyundai i20,86.8,,4.0,Petrol,Automatic,Delhi,11540.0,8.06
4131,70000.0,Honda City,117.3,5.0,8.0,Petrol,Manual,Delhi,12270.0,7.0
4132,27436.0,Maruti Celerio,67.04,5.0,5.0,Petrol,Automatic,Delhi,10590.0,5.07
4133,40673.0,Maruti Ertiga,93.7,5.0,11.0,Petrol,Manual,Delhi,11920.0,4.99
4134,60000.0,Hyundai Verna,113.45,6.0,2.0,Diesel,Manual,Delhi,12338.0,13.0
4135,33100.0,Maruti Swift,88.5,5.0,6.0,Petrol,Automatic,Delhi,11160.0,6.39
4136,80000.0,Maruti SX4,104.68,5.0,15.0,Petrol,Manual,Delhi,12450.0,1.3
4137,57929.0,Maruti Alto K10,65.71,5.0,5.0,Petrol,Manual,Delhi,10081.0,3.31
4138,8500.0,Hyundai i20,81.8,5.0,2.0,Petrol,Manual,Delhi,11540.0,7.9
4139,60000.0,Honda City,118.0,5.0,13.0,Petrol,Manual,Delhi,,3.76
4140,40000.0,Mercedes-Benz CLA,136.0,7.0,6.0,Diesel,Automatic,Delhi,,26.5
4141,120000.0,Maruti Swift,85.8,5.0,11.0,Petrol,Manual,Delhi,11090.0,3.1
4142,40000.0,Mercedes-Benz CLA,136.0,7.0,6.0,Diesel,Automatic,Delhi,12814.0,26.5
4143,76000.0,Mitsubishi Outlander,170.0,,13.0,Petrol,Automatic,Delhi,12930.0,5.7
4144,35000.0,Maruti Ertiga,91.19,5.0,3.0,CNG,Manual,Delhi,12260.0,10.65
4145,19681.0,Honda City,117.3,5.0,9.0,Petrol,Manual,Delhi,12270.0,5.7
4146,68866.0,Ford Fiesta Classic,99.6,5.0,12.0,Petrol,Manual,Delhi,11936.0,1.5
4147,100000.0,Maruti Vitara Brezza,88.5,5.0,6.0,Diesel,Manual,Delhi,11570.0,6.9
4148,70000.0,Maruti Ciaz,91.1,4.0,8.0,Petrol,Automatic,Delhi,,5.5
4149,53338.0,Maruti Celerio,65.71,5.0,8.0,Petrol,Automatic,Delhi,,4.19
4150,41558.0,Honda Amaze,86.7,5.0,7.0,Petrol,Manual,Delhi,11340.0,5.06
4151,10000.0,Maruti Alto,46.3,5.0,13.0,Petrol,Manual,Delhi,,1.3
4152,25403.0,Maruti Baleno,83.1,5.0,7.0,Petrol,Manual,Delhi,11480.0,5.28
4153,52800.0,Honda City,117.3,5.0,10.0,Petrol,Manual,Delhi,12270.0,6.08
4154,60000.0,Toyota Innova Crysta,147.51,5.0,5.0,Diesel,Manual,Delhi,13130.0,17.5
4155,92543.0,Maruti Swift,81.8,5.0,12.0,Petrol,Manual,Delhi,11150.0,3.0
4156,28000.0,Audi A6,174.33,8.0,9.0,Diesel,Automatic,Delhi,13739.0,15.0
4157,95525.0,Hyundai i10,78.9,5.0,13.0,Petrol,Manual,Delhi,10360.0,1.78
4158,3200.0,Kia Seltos,113.43,6.0,4.0,Diesel,Manual,Delhi,12230.0,13.25
4159,9000.0,Toyota Innova Crysta,163.6,6.0,2.0,Petrol,Automatic,Delhi,13130.0,26.0
4160,31000.0,Jeep Compass,167.67,9.0,2.0,Diesel,Automatic,Delhi,,31.0
4161,23000.0,Maruti Brezza,101.65,5.0,2.0,Petrol,Manual,Delhi,,9.45
4162,2700.0,Maruti Swift,88.5,5.0,1.0,Petrol,Manual,Delhi,,7.0
4163,30000.0,Hyundai Grand i10,82.0,5.0,9.0,Petrol,Manual,Delhi,10850.0,3.99
4164,130000.0,Ford Ecosport,121.36,6.0,7.0,Petrol,Automatic,Delhi,11526.0,5.56
4165,60000.0,Mahindra XUV500,140.0,6.0,8.0,Diesel,Manual,Delhi,,8.95
4166,12400.0,Chevrolet Spark,62.0,5.0,15.0,Petrol,Manual,Delhi,10011.0,0.89
4167,79000.0,Volkswagen Polo,88.8,5.0,10.0,Diesel,Manual,Delhi,11306.0,3.33
4168,32000.0,Honda Civic,139.46,,4.0,Petrol,Automatic,Delhi,,14.0
4169,39368.0,Volkswagen Polo,73.9,5.0,13.0,Petrol,Manual,Delhi,11304.0,3.24
4170,49597.0,Hyundai i20,82.9,5.0,11.0,Petrol,Manual,Delhi,11410.0,3.59
4171,70000.0,Mercedes-Benz E-Class,185.0,5.0,13.0,Petrol,Automatic,Delhi,13444.0,9.5
4172,34174.0,Maruti Alto K10,67.05,5.0,8.0,Petrol,Automatic,Delhi,10120.0,3.48
4173,11171.0,Maruti Ignis,81.8,5.0,3.0,Petrol,Manual,Delhi,10780.0,5.32
4174,68000.0,Audi Q7,241.4,8.0,10.0,Diesel,Automatic,Delhi,14087.0,19.25
4175,62545.0,Honda City,118.0,5.0,14.0,Petrol,Manual,Delhi,12230.0,2.28
4176,94480.0,Maruti Wagon R,67.05,5.0,8.0,Petrol,Manual,Delhi,10550.0,2.95
4177,19299.0,Maruti Alto 800,47.33,5.0,7.0,Petrol,Manual,Delhi,9920.0,2.97
4178,60000.0,Honda City,118.0,5.0,14.0,Petrol,Manual,Delhi,12230.0,3.5
4179,34000.0,Hyundai Creta,126.2,6.0,7.0,Diesel,Automatic,Delhi,12100.0,10.0
4180,30000.0,Tata Tiago,84.82,5.0,4.0,Petrol,Manual,Delhi,10884.0,3.6
4181,55000.0,Audi Q5,174.3,7.0,7.0,Diesel,Automatic,Delhi,13167.0,18.5
4182,120000.0,Maruti Swift Dzire,81.8,5.0,4.0,Petrol,Automatic,Delhi,11460.0,5.8
4183,70000.0,Ford Ecosport,110.4,5.0,7.0,Petrol,Manual,Delhi,11528.0,6.5
4184,40000.0,MG Hector,141.0,6.0,5.0,Petrol,Automatic,Delhi,12980.0,14.3
4185,120000.0,Hyundai Verna,126.32,4.0,10.0,Diesel,Automatic,Delhi,12140.0,4.15
4186,70000.0,Hyundai i10,78.9,5.0,15.0,Petrol,Manual,Delhi,10360.0,0.95
4187,1500.0,Maruti FRONX,98.69,6.0,1.0,Petrol,Automatic,Delhi,11520.0,12.5
4188,30000.0,MG Hector,141.0,6.0,4.0,Petrol,Automatic,Delhi,12980.0,16.0
4189,53464.0,Honda City,117.3,5.0,8.0,Petrol,Automatic,Delhi,12270.0,6.61
4190,43216.0,Hyundai Grand i10,82.0,5.0,8.0,Petrol,Manual,Delhi,,3.98
4191,70000.0,Tata Safari Storme,138.1,5.0,10.0,Diesel,Manual,Delhi,13219.0,3.5
4192,16372.0,Tata Tiago,72.0,5.0,2.0,CNG,Manual,Delhi,10884.0,7.0
4193,14515.0,Hyundai Grand i10,81.86,5.0,6.0,Petrol,Manual,Delhi,10850.0,4.57
4194,30000.0,Hyundai Verna,121.3,6.0,5.0,Petrol,Automatic,Delhi,12338.0,10.0
4195,85617.0,Maruti Swift,85.8,5.0,12.0,Petrol,Manual,Delhi,,2.95
4196,70000.0,MG Gloster,215.01,8.0,3.0,Diesel,Automatic,Delhi,13822.0,34.5
4197,76605.0,Maruti Wagon R,67.1,5.0,14.0,Petrol,Manual,Delhi,10211.0,1.96
4198,20000.0,Kia Seltos,113.43,6.0,3.0,Petrol,Manual,Delhi,12230.0,9.25
4199,10000.0,Kia Sonet,118.36,6.0,2.0,Petrol,Manual,Delhi,11570.0,11.0
4200,70000.0,Chevrolet Beat,56.3,5.0,9.0,Diesel,Manual,Delhi,10470.0,1.1
4201,80000.0,Hyundai Grand i10,73.97,5.0,7.0,Diesel,Manual,Delhi,10850.0,3.8
4202,4900.0,Mahindra Thar,130.0,6.0,1.0,Diesel,Automatic,Delhi,11680.0,18.75
4203,55000.0,Maruti Swift,81.8,5.0,7.0,Petrol,Manual,Delhi,11150.0,4.35
4204,20000.0,Kia Seltos,113.43,6.0,3.0,Petrol,Manual,Delhi,,9.25
4205,35000.0,Land Rover Range Rover Sport,255.0,8.0,6.0,Diesel,Automatic,Delhi,13667.0,1.03
4206,22000.0,Mini Cooper,181.0,6.0,10.0,Petrol,Automatic,Delhi,10794.0,20.0
4207,45000.0,Mahindra Scorpio Classic,130.07,6.0,2.0,Diesel,Manual,Delhi,12552.0,17.75
4208,26000.0,Honda Amaze,88.76,,5.0,Petrol,Automatic,Delhi,11380.0,7.4
4209,21387.0,Maruti Alto 800,47.33,5.0,6.0,Petrol,Manual,Delhi,,3.08
4210,64568.0,Maruti Swift,88.5,5.0,6.0,Petrol,Manual,Delhi,11160.0,5.09
4211,25000.0,Volkswagen Taigun,113.98,6.0,2.0,Petrol,Automatic,Delhi,11962.0,17.25
4212,73568.0,Maruti Swift,88.5,5.0,12.0,Petrol,Manual,Delhi,11160.0,3.05
4213,87755.0,Maruti Swift,81.8,5.0,10.0,Petrol,Manual,Delhi,11150.0,3.49
4214,34000.0,Jeep Compass,173.0,9.0,3.0,Diesel,Automatic,Delhi,12426.0,19.2
4215,25319.0,Hyundai i20 N Line,118.41,7.0,3.0,Petrol,Automatic,Delhi,11540.0,9.01
4216,11000.0,Mahindra Thar,150.0,6.0,2.0,Petrol,Manual,Delhi,11680.0,15.75
4217,23051.0,Maruti Ignis,81.8,5.0,4.0,Petrol,Automatic,Delhi,10780.0,6.51
4218,4200.0,MG Hector,141.0,8.0,3.0,Petrol,Automatic,Delhi,12980.0,19.0
4219,80000.0,Maruti Swift,85.8,5.0,12.0,Petrol,Manual,Delhi,11090.0,3.0
4220,20000.0,Hyundai Santro,68.05,5.0,3.0,Petrol,Manual,Delhi,10510.0,5.3
4221,70123.0,Toyota Innova Crysta,147.51,5.0,6.0,Diesel,Manual,Delhi,13130.0,15.75
4222,71156.0,Honda City,117.3,5.0,8.0,Petrol,Automatic,Delhi,,7.35
4223,10000.0,Hyundai Grand i10 Nios,81.86,5.0,3.0,Petrol,Automatic,Delhi,10970.0,7.01
4224,80000.0,Maruti Ertiga,88.76,5.0,9.0,Diesel,Manual,Delhi,11920.0,5.5
4225,70000.0,Maruti Celerio Tour 2018-2021,,,5.0,CNG,Manual,Delhi,10700.0,4.1
4226,30000.0,Fiat Linea,88.7,5.0,15.0,Petrol,Manual,Delhi,12580.0,1.2
4227,36000.0,Honda Brio,86.8,5.0,7.0,Petrol,Automatic,Delhi,10580.0,4.9
4228,50000.0,Renault KWID,53.3,5.0,7.0,Petrol,Manual,Delhi,,2.05
4229,30211.0,Mahindra XUV300,115.0,6.0,2.0,Diesel,Manual,Delhi,,10.13
4230,16291.0,Mahindra XUV700,182.38,6.0,2.0,Diesel,Automatic,Delhi,13170.0,27.0
4231,40000.0,Honda Amaze,88.76,5.0,5.0,Petrol,Manual,Delhi,11380.0,6.15
4232,72368.0,Maruti Baleno,83.1,5.0,8.0,Petrol,Manual,Delhi,11480.0,4.33
4233,51260.0,Honda WR-V,98.6,6.0,6.0,Diesel,Manual,Delhi,,6.07
4234,30000.0,Honda Brio,86.8,5.0,11.0,Petrol,Manual,Delhi,10580.0,3.1
4235,79166.0,Hyundai i20,81.83,5.0,6.0,Petrol,Manual,Delhi,,5.64
4236,120000.0,BMW 3 Series GT,188.0,8.0,8.0,Diesel,Automatic,Delhi,13304.0,15.0
4237,10512.0,Datsun GO Plus,67.05,5.0,3.0,Petrol,Manual,Delhi,11262.0,5.24
4238,110000.0,BMW 3 Series GT,188.0,8.0,8.0,Diesel,Automatic,Delhi,13304.0,15.0
4239,70000.0,Honda Jazz,88.7,5.0,9.0,Petrol,Manual,Delhi,11298.0,3.45
4240,30000.0,Hyundai Creta,121.3,6.0,7.0,Petrol,Manual,Delhi,,6.9
4241,50000.0,Tata Altroz,86.83,5.0,3.0,Petrol,Manual,Delhi,11490.0,7.3
4242,100000.0,Ford Ecosport,98.96,5.0,7.0,Diesel,Manual,Delhi,11526.0,5.4
4243,40000.0,Hyundai EON,55.2,5.0,10.0,Petrol,Manual,Delhi,10090.0,2.1
4244,74000.0,Hyundai Creta,88.7,6.0,6.0,Diesel,Manual,Delhi,12100.0,9.35
4245,60000.0,Ford Aspire,99.0,5.0,9.0,Diesel,Manual,Delhi,,3.8
4246,120000.0,Tata Harrier,138.1,6.0,5.0,Diesel,Manual,Delhi,12984.0,14.5
4247,9545.0,Hyundai i10,78.9,5.0,13.0,Petrol,Manual,Delhi,10360.0,2.0
4248,20000.0,Mahindra Thar,150.0,6.0,2.0,Petrol,Automatic,Delhi,,17.3
4249,36002.0,Ford Ecosport,121.31,5.0,6.0,Petrol,Manual,Delhi,11526.0,7.91
4250,30854.0,Maruti Baleno,81.8,,3.0,Petrol,Automatic,Delhi,11480.0,7.79
4251,45000.0,Maruti Swift Dzire,74.02,5.0,6.0,Diesel,Manual,Delhi,,6.5
4252,52654.0,Maruti Swift,88.5,5.0,5.0,Petrol,Manual,Delhi,11160.0,4.82
4253,34151.0,Hyundai Santro,58.0,5.0,5.0,CNG,Manual,Delhi,,5.62
4254,29000.0,Renault KWID,67.0,5.0,7.0,Petrol,Manual,Delhi,10516.0,3.1
4255,31873.0,Honda City,117.6,5.0,5.0,Petrol,Manual,Delhi,12270.0,8.92
4256,24000.0,Hyundai Verna,121.3,5.0,9.0,Petrol,Manual,Delhi,12150.0,5.3
4257,52129.0,Maruti Baleno,83.1,5.0,8.0,Petrol,Manual,Delhi,11480.0,5.49
4258,82000.0,Honda City,118.0,5.0,15.0,Petrol,Manual,Delhi,12230.0,2.35
4259,64000.0,Maruti Ciaz,91.1,5.0,9.0,Petrol,Manual,Delhi,12440.0,5.95
4260,75000.0,Mercedes-Benz GL-Class,254.8,7.0,8.0,Diesel,Automatic,Delhi,14149.0,38.5
4261,50000.0,Renault Triber,72.0,5.0,4.0,Petrol,Manual,Delhi,11458.0,5.86
4262,63000.0,BMW X1,188.0,8.0,6.0,Diesel,Automatic,Delhi,12520.0,20.25
4263,63000.0,Maruti Celerio,67.04,5.0,10.0,Petrol,Automatic,Delhi,10700.0,3.85
4264,79000.0,Tata Safari Storme,138.1,5.0,10.0,Diesel,Manual,Delhi,13219.0,5.45
4265,64000.0,Honda Brio,86.8,5.0,12.0,Petrol,Manual,Delhi,10580.0,2.95
4266,16000.0,Mahindra XUV700,182.38,6.0,2.0,Diesel,Automatic,Delhi,13170.0,27.75
4267,50236.0,Lexus ES,175.67,,5.0,Petrol,Automatic,Delhi,,49.75
4268,28000.0,Mercedes-Benz E-Class,191.7,9.0,7.0,Diesel,Automatic,Delhi,13846.0,39.5
4269,6624.0,Renault KWID,67.06,5.0,2.0,Petrol,Manual,Delhi,10620.0,4.89
4270,48077.0,Honda Amaze,86.7,5.0,11.0,Petrol,Manual,Delhi,11340.0,3.26
4271,36000.0,Audi A4,187.74,7.0,8.0,Diesel,Automatic,Delhi,,15.49
4272,71355.0,Hyundai i20,81.83,5.0,8.0,Petrol,Manual,Delhi,11438.0,5.47
4273,76282.0,Hyundai Grand i10 Nios,81.86,5.0,5.0,Petrol,Automatic,Delhi,,6.14
4274,40000.0,Jaguar XJ,301.73,8.0,6.0,Diesel,Automatic,Delhi,14419.0,53.0
4275,25091.0,Hyundai Grand i10,81.86,5.0,7.0,Petrol,Manual,Delhi,10850.0,4.45
4276,80000.0,Mercedes-Benz CLA,136.0,7.0,6.0,Diesel,Automatic,Delhi,12814.0,22.0
4277,42857.0,Hyundai i10,78.9,5.0,11.0,Petrol,Manual,Delhi,10320.0,2.85
4278,70000.0,Mahindra TUV 300,100.0,5.0,7.0,Diesel,Manual,Delhi,11660.0,6.0
4279,96000.0,BMW 5 Series,190.0,8.0,8.0,Diesel,Automatic,Delhi,13723.0,23.5
4280,66999.0,MG Hector,141.0,6.0,3.0,Petrol,Automatic,Delhi,12980.0,16.75
4281,69000.0,Volkswagen Polo,103.25,7.0,3.0,Petrol,Automatic,Delhi,11306.0,8.75
4282,33000.0,Mercedes-Benz CLA,136.0,7.0,6.0,Diesel,Automatic,Delhi,12814.0,28.5
4283,65000.0,Toyota Corolla Altis,138.03,7.0,10.0,Petrol,Automatic,Delhi,12792.0,6.95
4284,49000.0,Maruti Baleno,83.1,,6.0,Petrol,Automatic,Delhi,11480.0,7.25
4285,80000.0,Mercedes-Benz E-Class,272.0,7.0,14.0,Petrol,Automatic,Delhi,13645.0,7.9
4286,88000.0,Toyota Innova,100.6,5.0,10.0,Diesel,Manual,Delhi,12700.0,9.75
4287,74000.0,Maruti Swift Dzire,74.0,5.0,10.0,Diesel,Manual,Delhi,11380.0,5.0
4288,23000.0,MG Hector,141.0,6.0,4.0,Petrol,Automatic,Delhi,12980.0,16.5
4289,32192.0,Maruti Alto K10,65.71,5.0,9.0,Petrol,Manual,Delhi,10081.0,2.53
4290,53930.0,Maruti Swift Dzire,88.5,5.0,7.0,Petrol,Manual,Delhi,11460.0,4.96
4291,70000.0,Ford Ecosport,121.31,5.0,7.0,Petrol,Manual,Delhi,11526.0,5.1
4292,47121.0,Honda City,117.3,5.0,9.0,Petrol,Manual,Delhi,12270.0,5.54
4293,65000.0,Toyota Fortuner,168.5,5.0,10.0,Diesel,Automatic,Delhi,13090.0,14.25
4294,39000.0,Hyundai i20,81.83,5.0,7.0,Petrol,Manual,Delhi,11438.0,4.85
4295,20000.0,Maruti Grand Vitara,86.63,5.0,1.0,CNG,Manual,Delhi,,14.25
4296,150000.0,Hyundai Xcent,71.0,5.0,8.0,Diesel,Manual,Delhi,11310.0,3.77
4297,110000.0,Maruti Wagon R,67.0,5.0,15.0,Petrol,Manual,Delhi,10211.0,1.0
4298,70000.0,Ford Endeavour,197.0,6.0,7.0,Diesel,Automatic,Delhi,13504.0,22.5
4299,80000.0,Hyundai i20,81.83,5.0,8.0,Petrol,Manual,Delhi,11438.0,4.25
4300,40000.0,Maruti Swift,81.8,5.0,8.0,Petrol,Manual,Delhi,11150.0,4.15
4301,20000.0,Skoda Kushaq,113.98,6.0,3.0,Petrol,Automatic,Delhi,,15.8
4302,74000.0,Maruti Wagon R,81.8,5.0,13.0,Petrol,Manual,Delhi,10550.0,1.65
4303,62000.0,BMW 5 Series,187.74,8.0,6.0,Diesel,Automatic,Delhi,,35.5
4304,80000.0,Maruti Swift,88.2,5.0,15.0,Petrol,Manual,Delhi,,0.86
4305,100000.0,Maruti Ertiga,88.76,5.0,10.0,Diesel,Manual,Delhi,11920.0,5.6
4306,23256.0,Maruti Baleno,81.8,5.0,4.0,Petrol,Manual,Delhi,,6.34
4307,29120.0,Maruti Ignis,81.8,5.0,2.0,Petrol,Manual,Delhi,10780.0,5.25
4308,62000.0,Ford Ecosport,98.96,5.0,6.0,Diesel,Manual,Delhi,11526.0,6.6
4309,90513.0,Maruti Swift Dzire,74.02,5.0,7.0,Diesel,Manual,Delhi,11460.0,5.62
4310,49396.0,Hyundai Creta,126.2,6.0,6.0,Diesel,Manual,Delhi,,11.14
4311,120000.0,Toyota Corolla Altis,138.1,6.0,16.0,Petrol,Manual,Delhi,12792.0,1.0
4312,18475.0,Maruti Alto 800,47.33,5.0,5.0,Petrol,Manual,Delhi,9920.0,3.44
4313,100000.0,Audi Q7,241.4,8.0,6.0,Diesel,Automatic,Delhi,14087.0,47.5
4314,27792.0,Hyundai Santro,58.0,5.0,5.0,CNG,Manual,Delhi,10510.0,5.3
4315,55000.0,BMW 5 Series,248.08,8.0,5.0,Petrol,Automatic,Delhi,13781.0,45.0
4316,72000.0,Honda City,118.0,5.0,13.0,Petrol,Manual,Delhi,12230.0,2.78
4317,10000.0,Mercedes-Benz A-Class Limousine,147.51,8.0,2.0,Diesel,Automatic,Delhi,13007.0,47.0
4318,25000.0,Mahindra Alturas G4,178.49,,3.0,Diesel,Automatic,Delhi,13609.0,30.5
4319,40000.0,Hyundai Creta,121.3,6.0,7.0,Petrol,Manual,Delhi,,6.9
4320,150000.0,Maruti Ertiga,88.8,5.0,10.0,Diesel,Manual,Delhi,11920.0,5.5
4321,80000.0,Maruti Ciaz,103.25,4.0,4.0,Petrol,Automatic,Delhi,12440.0,8.2
4322,120000.0,Volkswagen Polo,103.5,5.0,13.0,Petrol,Manual,Delhi,11304.0,2.1
4323,60000.0,Mahindra XUV500,140.0,6.0,11.0,Diesel,Manual,Delhi,,3.99
4324,70000.0,Honda City,117.6,5.0,6.0,Petrol,Manual,Delhi,12270.0,7.2
4325,57100.0,Hyundai Grand i10,82.0,5.0,10.0,Petrol,Manual,Delhi,,3.4
4326,45623.0,Maruti S-Presso,58.33,5.0,3.0,CNG,Manual,Delhi,,4.57
4327,100000.0,Ford Ecosport,123.37,5.0,9.0,Petrol,Manual,Delhi,11528.0,3.8
4328,7660.0,Maruti Swift Dzire,81.8,5.0,5.0,Petrol,Automatic,Delhi,,6.53
4329,35272.0,Hyundai Xcent,73.97,5.0,8.0,Diesel,Manual,Delhi,11310.0,4.26
4330,8526.0,Renault KWID,67.0,5.0,3.0,Petrol,Automatic,Delhi,10620.0,4.65
4331,62929.0,Hyundai i20,82.85,5.0,13.0,Petrol,Manual,Delhi,,2.45
4332,30000.0,Maruti Alto,38.4,,14.0,CNG,Manual,Delhi,,0.8
4333,53127.0,Maruti Swift,83.11,5.0,7.0,Petrol,Manual,Delhi,,4.32
4334,42000.0,Maruti Ertiga,91.1,5.0,6.0,Petrol,Manual,Delhi,,8.45
4335,20000.0,Ford Ecosport,98.96,5.0,7.0,Diesel,Manual,Delhi,11526.0,5.8
4336,57000.0,Maruti Wagon R,67.1,5.0,11.0,Petrol,Manual,Delhi,10211.0,2.35
4337,44000.0,Maruti Wagon R,67.04,5.0,11.0,Petrol,Manual,Delhi,10219.0,2.7
4338,64000.0,Ford Ecosport,120.69,6.0,9.0,Petrol,Automatic,Delhi,,6.25
4339,49000.0,Skoda Octavia,178.0,7.0,10.0,Petrol,Automatic,Delhi,12968.0,10.5
4340,30000.0,Toyota Glanza,88.5,5.0,2.0,Petrol,Manual,Delhi,11470.0,7.4
4341,37000.0,Skoda Octavia,148.0,6.0,7.0,Petrol,Manual,Delhi,12968.0,10.49
4342,30000.0,Hyundai i20,81.86,5.0,6.0,Petrol,Manual,Delhi,11438.0,5.7
4343,90000.0,Honda Brio,86.8,5.0,12.0,Petrol,Manual,Delhi,,2.75
